0	2.481559974	2.481309813	2.481069658	2.480819497	2.480569335	2.480319174	2.480079019	2.479828858	2.479578697	2.479328535	2.479088381	2.478838219	2.478588058	2.478337897	2.478097742	2.477847581	2.477647452	2.477407297	2.477157135	2.476906974	2.476656813	2.476416658	2.476166497	2.475916335	2.475676181	2.475426019	2.475175858	2.474935703	2.474685542	2.474435381	2.474195226	2.473945065	2.47370491	2.473454748	2.473204587	2.472964432	2.472764303	2.472514142	2.472273987	2.472023826	2.471783671	2.47153351	2.471283348	2.471043193	2.470793032	2.470552877	2.470302716	2.470062561	2.4698124	2.469562239	2.469322084	2.469071923	2.468831768	2.468581607	2.468341452	2.46809129	2.467901168	2.467651007	2.467410851	2.46716069	2.466920536	2.466670374	2.466430219	2.466180058	2.465939903	2.465689742	2.465449587	2.465199426	2.464959271	2.46470911	2.464468955	2.4642288	2.463978639	2.463738484	2.463488323	2.4632982	2.463048039	2.462807884	2.462557723	2.462317568	2.462077413	2.461827251	2.461587097	2.461336935	2.46109678	2.460856626	2.460606464	2.460366309	2.460126155	2.459875993	2.459635839	2.459395684	2.459145523	2.458905368	2.458665213	2.458465084	2.458224929	2.457974768	2.457734613	2.457494458	2.457254303	2.457004142	2.456763987	2.456523832	2.456273671	2.456033516	2.455793361	2.455553207	2.455303045	2.45506289	2.454822736	2.454572574	2.454332419	2.454092264	2.45385211	2.453651981	2.453411826	2.453171671	2.452931516	2.452681355	2.4524412	2.452201045	2.45196089	2.451720736	2.451470574	2.451230419	2.450990264	2.45075011	2.450509955	2.4502698	2.450019639	2.449779484	2.449539329	2.449299174	2.449059019	2.448818865	2.448618735	2.448378581	2.448138426	2.447898271	2.447658116	2.447417961	2.447177807	2.446937652	2.446687491	2.446447335	2.446207181	2.445967026	2.445726871	2.445486716	2.445246561	2.445006406	2.444766251	2.444526097	2.444285942	2.444045787	2.443855664	2.443605503	2.443365348	2.443125193	2.442885039	2.442644884	2.442404729	2.442164574	2.441924419	2.441684265	2.44144411	2.441203955	2.4409638	2.440723645	2.44048349	2.440243335	2.440013187	2.439773032	2.439532878	2.439292723	2.4391026	2.438862445	2.43862229	2.438382136	2.43814198	2.437901826	2.437661671	2.437421516	2.437181361	2.436941207	2.436701052	2.436460897	2.436230748	2.435990593	2.435750439	2.435510284	2.435270129	2.435029974	2.434789819	2.434549664	2.434359542	2.434119387	2.433889239	2.433649084	2.433408929	2.433168774	2.432928619	2.432688464	2.432458316	2.432218161	2.431978006	2.431737851	2.431497697	2.431267549	2.431027394	2.430787239	2.430547084	2.430316935	2.430076781	2.429886658	2.429646503	2.429406348	2.429166194	2.428936045	2.42869589	2.428455735	2.428225587	2.427985432	2.427745277	2.427505122	2.427274974	2.427034819	2.426794665	2.426564516	2.426324361	2.426084206	2.425844051	2.425613903	2.425373748	2.425183626	2.424943471	2.424713323	2.424473168	2.424233013	2.424002865	2.42376271	2.423532561	2.423292406	2.423052252	2.422822103	2.422581948	2.422341793	2.422111645	2.42187149	2.421641342	2.421401187	2.421161032	2.420930884	2.420690729	2.420460581	2.420270458	2.420030303	2.419800155	2.41956	2.419319845	2.419089697	2.418849542	2.418619393	2.418379239	2.41814909	2.417908936	2.417678787	2.417438632	2.417208484	2.416968329	2.41673818	2.416498026	2.416267877	2.416027723	2.415797574	2.415607451	2.415367297	2.415137148	2.414896994	2.414666845	2.41442669	2.414196542	2.413966393	2.413726239	2.41349609	2.413255936	2.413025787	2.412785632	2.412555484	2.412325335	2.412085181	2.411855032	2.411614877	2.411384729	2.411144574	2.410964458	2.410724303	2.410494155	2.410264006	2.410023851	2.409793703	2.409553548	2.4093234	2.409093252	2.408853097	2.408622948	2.4083928	2.408152645	2.407922497	2.407692348	2.407452194	2.407222045	2.406991897	2.406751742	2.406521593	2.406331471	2.406101322	2.405871174	2.405641026	2.405400871	2.405170723	2.404940574	2.40470042	2.404470271	2.404240123	2.404009974	2.403769819	2.403539671	2.403309523	2.403079374	2.402839219	2.402609071	2.402378923	2.402148774	2.401958651	2.401728503	2.401498355	2.4012582	2.401028051	2.400797903	2.400567755	2.400337606	2.400097451	2.399867303	2.399637155	2.399407006	2.399176858	2.39894671	2.398706555	2.398476407	2.398246258	2.39801611	2.397785961	2.397555813	2.39736569	2.397135542	2.396905393	2.396675245	2.396445097	2.396214949	2.395974793	2.395744645	2.395514497	2.395284349	2.3950542	2.394824051	2.394593903	2.394363755	2.394133606	2.393903458	2.39367331	2.393443161	2.393213013	2.392972858	2.39274271	2.392562594	2.392332445	2.392102297	2.391872148	2.391642	2.391411852	2.391181703	2.390951555	2.390721406	2.390491258	2.39026111	2.390030961	2.389800813	2.389570664	2.389340516	2.389110368	2.38888022	2.388650071	2.388419922	2.388189774	2.388009658	2.38777951	2.387549361	2.387319213	2.387089064	2.386858916	2.386628768	2.38639862	2.386168471	2.385938323	2.385708174	2.385478026	2.385257884	2.385027736	2.384797587	2.384567439	2.38433729	2.384107142	2.383876994	2.383646845	2.383466729	2.383236581	2.383006432	2.38278629	2.382556142	2.382325993	2.382095845	2.381865697	2.381635548	2.3814054	2.381185258	2.38095511	2.380724961	2.380494813	2.380264664	2.380044523	2.379814374	2.379584226	2.379354077	2.379123929	2.378943813	2.378713664	2.378493523	2.378263374	2.378033226	2.377803077	2.377582935	2.377352787	2.377122639	2.37689249	2.376672349	2.3764422	2.376212051	2.37599191	2.375761761	2.375531613	2.375301465	2.375081323	2.374851174	2.374671058	2.37444091	2.374210761	2.373990619	2.373760471	2.373530322	2.373310181	2.373080032	2.372849884	2.372629742	2.372399594	2.372169445	2.371949303	2.371719155	2.371489006	2.371268864	2.371038716	2.370818574	2.370588426	2.370358277	2.370178161	2.369958019	2.369727871	2.369497723	2.369277581	2.369047432	2.36882729	2.368597142	2.368377	2.368146851	2.367916703	2.367696561	2.367466413	2.367246271	2.367016123	2.366795981	2.366565832	2.36634569	2.366115542	2.365885393	2.365705278	2.365485135	2.365254987	2.365034845	2.364804697	2.364584555	2.364354406	2.364134265	2.363904116	2.363683974	2.363453826	2.363233684	2.363003536	2.362783393	2.362553245	2.362333103	2.362112961	2.361882813	2.361662671	2.361432523	2.361212381	2.361032264	2.360802116	2.360581974	2.360361832	2.360131684	2.359911542	2.359681393	2.359461251	2.359231103	2.359010961	2.358790819	2.358560671	2.358340529	2.358120387	2.357890239	2.357670097	2.357439948	2.357219807	2.356999664	2.356819548	2.3565894	2.356369258	2.356149116	2.355918968	2.355698826	2.355478684	2.355248535	2.355028394	2.354808252	2.354578103	2.354357961	2.354137819	2.353917677	2.353687529	2.353467387	2.353247245	2.353017097	2.352796955	2.352576813	2.352396697	2.352176555	2.351946406	2.351726265	2.351506123	2.351285981	2.351055832	2.35083569	2.350615548	2.350395406	2.350165258	2.349945116	2.349724974	2.349504832	2.34928469	2.349054542	2.3488344	2.348614258	2.348394116	2.348173974	2.347993858	2.347773716	2.347543568	2.347323426	2.347103284	2.346883142	2.346663	2.346442858	2.34621271	2.345992568	2.345772426	2.345552284	2.345332142	2.345112	2.344891858	2.34466171	2.344441568	2.344221426	2.344001284	2.343781142	2.343601026	2.343380884	2.343160742	2.3429406	2.342720458	2.342500316	2.342280174	2.342060032	2.34183989	2.341609742	2.3413896	2.341169458	2.340949316	2.340729174	2.340509032	2.34028889	2.340068748	2.339848606	2.339628465	2.339408323	2.339228206	2.339008065	2.338787922	2.338567781	2.338347639	2.338127497	2.337907355	2.337687213	2.337467071	2.337246929	2.337026787	2.336806645	2.336586503	2.336366361	2.336146219	2.335936084	2.335715942	2.3354958	2.335275658	2.335055516	2.334835374	2.334655258	2.334435116	2.334214974	2.333994832	2.33377469	2.333564555	2.333344413	2.333124271	2.332904129	2.332683987	2.332463845	2.332243703	2.332023561	2.331803419	2.331583277	2.331373142	2.331153	2.330932858	2.330712716	2.330492574	2.330322464	2.330102322	2.32988218	2.329662039	2.329441897	2.329221755	2.32901162	2.328791477	2.328571336	2.328351193	2.328131052	2.32791091	2.327700774	2.327480632	2.32726049	2.327040349	2.326820207	2.326610071	2.326389929	2.326169787	2.325999678	2.325779535	2.325559393	2.325339251	2.325129116	2.324908974	2.324688832	2.32446869	2.324258555	2.324038413	2.323818271	2.323598129	2.323387994	2.323167852	2.32294771	2.322737574	2.322517432	2.32229729	2.322077149	2.321867013	2.321686897	2.321476761	2.321256619	2.321036477	2.320826342	2.3206062	2.320386058	2.320175923	2.31995578	2.319735639	2.319525503	2.319305361	2.319085219	2.318875084	2.318654942	2.3184348	2.318224664	2.318004523	2.31778438	2.317574245	2.317404136	2.317183994	2.316963852	2.316753716	2.316533574	2.316323439	2.316103297	2.315883155	2.315673019	2.315452877	2.315242742	2.3150226	2.314802458	2.314592323	2.314372181	2.314162045	2.313941903	2.313731768	2.313511626	2.31330149	2.313121374	2.312911239	2.312691097	2.312480961	2.31226082	2.312050684	2.311830542	2.311620406	2.311400264	2.311190129	2.310969987	2.310759852	2.31053971	2.310329574	2.310109432	2.309899297	2.309679155	2.309469019	2.309248877	2.309038742	2.308868632	2.30864849	2.308438355	2.308218213	2.308008077	2.307797942	2.3075778	2.307367664	2.307147523	2.306937387	2.306717245	2.30650711	2.306296974	2.306076832	2.305866697	2.305646555	2.305436419	2.305226284	2.305006142	2.304836032	2.304625897	2.304405755	2.304195619	2.303985484	2.303765342	2.303555206	2.303345071	2.303124929	2.302914793	2.302704658	2.302484516	2.302274381	2.302064245	2.301844103	2.301633968	2.301423832	2.301203691	2.300993555	2.300783419	2.30061331	2.300393168	2.300183032	2.299972897	2.299752755	2.299542619	2.299332484	2.299122348	2.298902207	2.298692071	2.298481936	2.298261793	2.298051658	2.297841522	2.297631387	2.297411245	2.29720111	2.296990974	2.296780839	2.296570703	2.296400594	2.296180452	2.295970316	2.295760181	2.295550045	2.295329903	2.295119768	2.294909632	2.294699497	2.294489361	2.294279226	2.294059084	2.293848948	2.293638813	2.293428678	2.293218542	2.2929984	2.292788265	2.292578129	2.292367994	2.292197884	2.291987749	2.291777613	2.291567478	2.291357342	2.2911372	2.290927065	2.290716929	2.290506793	2.290296658	2.290086523	2.289876387	2.289666252	2.289456116	2.289235974	2.289025839	2.288815703	2.288605568	2.288395432	2.288185297	2.288015187	2.287805052	2.287594916	2.287384781	2.287174645	2.28696451	2.286754374	2.286544239	2.286334103	2.286123968	2.285913832	2.285703697	2.285493561	2.285283426	2.28507329	2.284863155	2.284653019	2.284442884	2.284232748	2.284022613	2.283812477	2.283642368	2.283432232	2.283222097	2.283011961	2.282801826	2.28259169	2.282381555	2.282171419	2.281961284	2.281751149	2.281541013	2.281330877	2.281120742	2.280910606	2.280700471	2.280490335	2.2802802	2.280070065	2.280030039	2.279819903	2.2796598	2.279449664	2.279239529	2.279029394	2.278819258	2.278609122	2.278398987	2.278188852	2.277978716	2.277778587	2.277568451	2.277358316	2.277148181	2.276938045	2.27672791	2.276517774	2.276307639	2.27610751	2.275897374	2.275687239	2.275517129	2.275306993	2.275106865	2.274896729	2.274686593	2.274476458	2.274266322	2.274056187	2.273856058	2.273645923	2.273435787	2.273225652	2.273015516	2.272815387	2.272605252	2.272395116	2.272184981	2.271984852	2.271774716	2.271604607	2.271394471	2.271194342	2.270984206	2.270774071	2.270563935	2.270363806	2.270153671	2.269943536	2.2697334	2.269533271	2.269323135	2.269113	2.268902864	2.268702736	2.2684926	2.268282465	2.268082336	2.2678722	2.267662064	2.267501961	2.267291826	2.26708169	2.266881561	2.266671426	2.26646129	2.266261161	2.266051026	2.26584089	2.265640761	2.265430626	2.26522049	2.265020361	2.264810226	2.26460009	2.264399961	2.264189826	2.26397969	2.263779561	2.263569426	2.263409323	2.263199187	2.262989052	2.262788923	2.262578787	2.262378658	2.262168523	2.261958387	2.261758258	2.261548123	2.261347993	2.261137858	2.260927722	2.260727594	2.260517458	2.260317329	2.260107193	2.259907065	2.259696929	2.2594968	2.25932669	2.259126561	2.258916426	2.258716297	2.258506161	2.258296026	2.258095897	2.257885761	2.257685632	2.257475497	2.257275368	2.257065232	2.256865103	2.256654968	2.256454839	2.256244703	2.256044574	2.255834439	2.25563431	2.255424174	2.255264071	2.255063942	2.254853807	2.254653677	2.254443542	2.254243413	2.254033277	2.253833148	2.253623013	2.253422884	2.253222755	2.25301262	2.25281249	2.252602355	2.252402226	2.25219209	2.251991961	2.251791832	2.251581697	2.251381568	2.251211458	2.251011329	2.2508112	2.250601065	2.250400935	2.250200807	2.249990671	2.249790542	2.249580406	2.249380278	2.249180148	2.248970013	2.248769884	2.248569755	2.248359619	2.24815949	2.247959361	2.247749226	2.247549097	2.247348968	2.247138832	2.246978729	2.2467786	2.246568464	2.246368336	2.246168206	2.245958071	2.245757942	2.245557813	2.245357684	2.245147548	2.244947419	2.24474729	2.244537155	2.244337026	2.244136897	2.243936768	2.243726632	2.243526503	2.243326374	2.243126245	2.242956135	2.242756006	2.242555878	2.242355748	2.242145613	2.241945484	2.241745355	2.241545226	2.24133509	2.241134961	2.240934832	2.240734703	2.240534574	2.240324439	2.240124309	2.239924181	2.239724052	2.239523923	2.239313787	2.239113658	2.238953555	2.238753426	2.238553297	2.238353168	2.238143032	2.237942903	2.237742774	2.237542645	2.237342516	2.237142387	2.236942258	2.236732123	2.236531993	2.236331865	2.236131735	2.235931606	2.235731478	2.235531349	2.235331219	2.235121084	2.234960981	2.234760852	2.234560722	2.234360593	2.234160464	2.233960335	2.233760207	2.233560077	2.233359948	2.23315982	2.23295969	2.232749555	2.232549426	2.232349297	2.232149168	2.231949039	2.23174891	2.231548781	2.231348652	2.231148523	2.230988419	2.23078829	2.230588161	2.230388032	2.230187903	2.229987774	2.229787645	2.229587516	2.229387387	2.229187258	2.228987129	2.228787	2.228586871	2.228386742	2.228186613	2.227986484	2.227786355	2.227586226	2.227386097	2.227185968	2.227025865	2.226825735	2.226625606	2.226425478	2.226225348	2.226025219	2.22582509	2.225624961	2.225434839	2.22523471	2.22503458	2.224834451	2.224634323	2.224434194	2.224234065	2.224033936	2.223833806	2.223633677	2.223433548	2.22323342	2.223083323	2.222883194	2.222683064	2.222482936	2.222282806	2.222082677	2.221882548	2.221682419	2.221492297	2.221292168	2.221092039	2.22089191	2.220691781	2.220491652	2.220291523	2.2201014	2.219901271	2.219701142	2.219501013	2.21934091	2.219140781	2.218950658	2.218750529	2.2185504	2.218350271	2.218150142	2.217960019	2.21775989	2.217559761	2.217359632	2.217159503	2.216969381	2.216769252	2.216569123	2.216368994	2.216178871	2.215978742	2.215778613	2.215578484	2.215418381	2.215228258	2.215028129	2.214828	2.214627871	2.214437749	2.214237619	2.21403749	2.213847368	2.213647239	2.21344711	2.213246981	2.213056858	2.212856729	2.2126566	2.212466477	2.212266349	2.212066219	2.21186609	2.211675968	2.211515865	2.211315735	2.211125613	2.210925484	2.210725355	2.210535232	2.210335103	2.210134974	2.209944852	2.209744723	2.209544594	2.209354471	2.209154342	2.208954213	2.20876409	2.208563961	2.208363832	2.20817371	2.207973581	2.207783458	2.207623355	2.207423226	2.207233103	2.207032974	2.206832845	2.206642723	2.206442594	2.206252471	2.206052342	2.205862219	2.20566209	2.205461961	2.205271839	2.20507171	2.204881587	2.204681458	2.204491336	2.204291207	2.204091078	2.203900955	2.203740852	2.203550729	2.2033506	2.203160477	2.202960348	2.202770226	2.202570097	2.202369968	2.202179845	2.201979716	2.201789594	2.201589464	2.201399342	2.201199213	2.20100909	2.200808961	2.200618839	2.20041871	2.200228587	2.200028458	2.199838336	2.199678232	2.19948811	2.199287981	2.199097858	2.198907735	2.198707606	2.198517484	2.198317355	2.198127232	2.197927103	2.19773698	2.197536851	2.197346729	2.197156606	2.196956478	2.196766355	2.196566226	2.196376103	2.196175974	2.195985852	2.195825748	2.195635626	2.195445503	2.195245374	2.195055252	2.194855123	2.194665	2.194474878	2.194274749	2.194084626	2.193894503	2.193694374	2.193504252	2.193304123	2.193114	2.192923878	2.192723748	2.192533626	2.192343503	2.192143374	2.191993277	2.191803155	2.191603026	2.191412903	2.191222781	2.191022652	2.190832529	2.190642406	2.190442277	2.190252155	2.190062032	2.189861903	2.189671781	2.189481658	2.189291535	2.189091406	2.188901284	2.188711161	2.188511032	2.18832091	2.188170813	2.187970684	2.187780561	2.187590439	2.187400316	2.187200187	2.187010064	2.186819942	2.186629819	2.18642969	2.186239568	2.186049445	2.185859323	2.185659194	2.185469071	2.185278949	2.185088826	2.184898703	2.184698574	2.184508452	2.184358355	2.184168232	2.183968103	2.183777981	2.183587858	2.183397736	2.183207613	2.183007484	2.182817361	2.182627239	2.182437116	2.182246994	2.182056871	2.181856742	2.181666619	2.181476497	2.181286374	2.181096252	2.180906129	2.180716006	2.180555903	2.180365781	2.180175658	2.179985535	2.179795413	2.17960529	2.179405161	2.179215039	2.179024916	2.178834793	2.178644671	2.178454548	2.178264426	2.178074303	2.177884181	2.177694058	2.177493929	2.177303806	2.177113684	2.176923561	2.176773464	2.176583342	2.176393219	2.176203097	2.176012974	2.175822852	2.175632729	2.175442606	2.175242477	2.175052355	2.174862232	2.17467211	2.174481987	2.174291865	2.174101742	2.173911619	2.173721497	2.173531374	2.173341252	2.173191155	2.173001032	2.17281091	2.172620787	2.172430665	2.172240542	2.17205042	2.171860297	2.171670174	2.171480052	2.171289929	2.171099806	2.170909684	2.170719561	2.170529439	2.170339316	2.170149193	2.169959071	2.169768949	2.169578826	2.169428729	2.169238607	2.169048484	2.168858361	2.168678245	2.168488123	2.168298	2.168107877	2.167917755	2.167727632	2.16753751	2.167347387	2.167157265	2.166967142	2.166777019	2.166596903	2.166406781	2.166216658	2.166026536	2.165836413	2.165686316	2.165496193	2.165306071	2.165115948	2.164925826	2.16474571	2.164555587	2.164365464	2.164175342	2.163985219	2.163795097	2.163604974	2.163424858	2.163234736	2.163044613	2.16285449	2.162664368	2.162474245	2.162294129	2.162104006	2.16195391	2.161763787	2.161573664	2.161383542	2.161203426	2.161013303	2.160823181	2.160633058	2.160442935	2.160262819	2.160072697	2.159882574	2.159692452	2.159502329	2.159322213	2.15913209	2.158941968	2.158751845	2.158571729	2.158381606	2.158231509	2.158041387	2.157851264	2.157671148	2.157481026	2.157290903	2.157110787	2.156920665	2.156730542	2.156540419	2.156360303	2.156170181	2.155980058	2.155789935	2.155609819	2.155419697	2.155229574	2.155049458	2.154859335	2.154669213	2.154519116	2.154339	2.154148877	2.153958755	2.153778639	2.153588516	2.153398394	2.153218278	2.153028155	2.152838032	2.152657916	2.152467794	2.152277671	2.152097555	2.151907432	2.15171731	2.151537194	2.151347071	2.151166955	2.150976832	2.15078671	2.150636613	2.150456497	2.150266374	2.150086258	2.149896135	2.149706013	2.149525897	2.149335774	2.149155658	2.148965535	2.148775413	2.148595297	2.148405174	2.148225058	2.148034935	2.147854819	2.147664697	2.147474574	2.147294458	2.147104335	2.146964245	2.146774123	2.146584	2.146403884	2.146213761	2.146033645	2.145843523	2.145663406	2.145473284	2.145293168	2.145103045	2.144922929	2.144732807	2.14455269	2.144362568	2.144182452	2.143992329	2.143812213	2.14362209	2.143441974	2.143291878	2.143101755	2.142921639	2.142731516	2.1425514	2.142361277	2.142181161	2.141991039	2.141810923	2.141630807	2.141440684	2.141260568	2.141070445	2.140890329	2.140700207	2.14052009	2.140329968	2.140149851	2.139999755	2.139819639	2.139629516	2.139489426	2.139299303	2.139119187	2.138929064	2.138748948	2.138568832	2.13837871	2.138198594	2.138008471	2.137828355	2.137648239	2.137458116	2.137278	2.137087877	2.136907761	2.136727645	2.136537522	2.136357406	2.13617729	2.135987168	2.135837071	2.135656955	2.135476839	2.135286716	2.1351066	2.134926484	2.134736361	2.134556245	2.134376129	2.134186006	2.13400589	2.133825774	2.133635652	2.133455536	2.133275419	2.133085297	2.132905181	2.132725065	2.132534942	2.132354826	2.132214736	2.132024613	2.131844497	2.131664381	2.131474258	2.131294142	2.131114026	2.13093391	2.130743787	2.130563671	2.130383555	2.130193432	2.130013316	2.1298332	2.129653084	2.129462961	2.129282845	2.129102729	2.128922613	2.12873249	2.1285924	2.128412284	2.128222161	2.128042045	2.127861929	2.127681813	2.12749169	2.127311574	2.127131458	2.126951342	2.126771226	2.126581103	2.126400987	2.126220871	2.126040755	2.125860639	2.125670516	2.1254904	2.125310284	2.125130168	2.124980071	2.124799955	2.124619839	2.124439722	2.124259607	2.12407949	2.123889368	2.123709252	2.123529136	2.123349019	2.123168903	2.122988787	2.122808671	2.122618548	2.122438432	2.122258316	2.1220782	2.121898084	2.121717968	2.121537852	2.121387755	2.121207639	2.121027523	2.120847406	2.12066729	2.120487174	2.120307058	2.120116935	2.119936819	2.119756703	2.119576587	2.119396471	2.119216355	2.119036239	2.118856123	2.118676007	2.11849589	2.118315774
