0.647	0.985
0.648	0.968
0.649	0.941
0.650	0.981
0.651	1.006
0.652	0.997
0.653	0.980
0.654	0.995
0.655	0.957
0.656	0.912
0.657	0.885
0.658	0.839
0.659	0.799
0.660	0.754
0.661	0.707
0.662	0.655
0.663	0.604
0.664	0.570
0.665	0.470
0.666	0.462
0.667	0.412
0.668	0.365
0.669	0.359
0.670	0.329
0.671	0.308
0.672	0.315
0.673	0.277
0.674	0.266
0.675	0.238
0.676	0.242
0.677	0.261
0.678	0.186
0.679	0.226
0.680	0.264
0.681	0.183
0.682	0.203
0.683	0.171
0.684	0.136
0.685	0.222
0.686	0.232
0.687	0.167
0.688	0.138
0.689	0.131
0.690	0.147
0.691	0.126
0.692	0.104
0.693	0.134
0.694	0.135
0.695	0.155
0.696	0.155
0.697	0.080
0.698	0.073
0.699	0.067
0.700	0.108
0.701	0.061
0.702	0.127
0.703	0.046
0.704	0.026
0.705	0.046
0.706	0.078
0.707	0.157
0.708	0.085
0.709	0.126
0.710	0.136
0.711	0.105
0.712	0.147
0.713	0.006
0.714	0.088
0.715	0.087
0.716	0.054
0.717	0.068
0.718	0.179
0.719	0.048
0.720	0.167
0.721	0.103
0.722	0.065
0.723	0.036
0.724	0.160
0.725	0.059
0.726	0.041
0.727	0.075
0.728	0.006
0.729	0.109
0.730	0.025
0.731	0.037
0.732	0.021
0.733	0.008
0.734	0.126
0.735	0.095
0.736	0.036
0.737	0.027
0.738	0.126
0.739	0.011
0.740	0.035
0.741	0.135
0.742	0.187
0.743	0.070
0.744	0.085
0.745	0.030
0.746	0.048
0.747	0.104
0.748	0.007
0.749	0.082
0.750	0.120
