W N1 N2
15820.5 0.000127876 -7.20498e-05
15825.5 0.00012757 -7.1624e-05
15830.6 0.000127278 -7.11711e-05
15835.6 0.000126993 -7.0683e-05
15840.7 0.000126684 -7.01262e-05
15845.7 0.000126266 -6.96653e-05
15850.8 0.00012593 -6.92518e-05
15855.8 0.000125641 -6.88437e-05
15860.9 0.000125392 -6.8433e-05
15865.9 0.00012518 -6.8016e-05
15870.9 0.000125005 -6.7591e-05
15876 0.000124866 -6.71579e-05
15881 0.000124767 -6.67191e-05
15886.1 0.000124714 -6.62823e-05
15891.1 0.000124754 -6.58928e-05
15896.2 0.00012497 -6.53141e-05
15901.2 0.000125139 -6.4631e-05
15906.3 0.000125298 -6.38838e-05
15911.3 0.000125452 -6.30797e-05
15916.4 0.000125604 -6.22212e-05
15921.4 0.000125752 -6.13081e-05
15926.5 0.000125895 -6.03391e-05
15931.5 0.00012603 -5.93111e-05
15936.6 0.000126147 -5.82178e-05
15941.6 0.000126217 -5.70308e-05
15946.6 0.000126176 -5.59036e-05
15951.7 0.000126184 -5.47794e-05
15956.7 0.00012621 -5.36248e-05
15961.8 0.000126244 -5.24327e-05
15966.8 0.000126283 -5.11998e-05
15971.9 0.000126325 -4.9924e-05
15976.9 0.000126367 -4.86046e-05
15982 0.000126409 -4.72425e-05
15987 0.000126456 -4.58414e-05
15992.1 0.000126532 -4.44215e-05
15997.1 0.000126713 -4.28407e-05
16002.2 0.000126802 -4.11231e-05
16007.2 0.000126832 -3.93214e-05
16012.3 0.000126804 -3.74428e-05
16017.3 0.000126717 -3.54906e-05
16022.4 0.000126569 -3.34667e-05
16027.4 0.000126356 -3.13727e-05
16032.4 0.000126071 -2.92098e-05
16037.5 0.000125708 -2.69785e-05
16042.5 0.000125255 -2.46771e-05
16047.6 0.000124679 -2.23452e-05
16052.6 0.000124042 -1.99881e-05
16057.7 0.000123328 -1.75833e-05
16062.7 0.000122527 -1.51312e-05
16067.8 0.000121634 -1.26343e-05
16072.8 0.000120641 -1.00956e-05
16077.9 0.000119544 -7.51929e-06
16082.9 0.000118338 -4.90987e-06
16088 0.000117018 -2.2728e-06
16093 0.000115584 3.85291e-07
16098.1 0.000114049 3.07774e-06
16103.1 0.00011236 5.80917e-06
16108.1 0.00011052 8.54623e-06
16113.2 0.000108529 1.12789e-05
16118.2 0.000106385 1.39976e-05
16123.3 0.000104086 1.66922e-05
16128.3 0.00010163 1.93526e-05
16133.4 9.90146e-05 2.1968e-05
16138.4 9.62401e-05 2.45273e-05
16143.5 9.33051e-05 2.7019e-05
16148.5 9.02035e-05 2.94258e-05
16153.6 8.6959e-05 3.17257e-05
16158.6 8.35729e-05 3.39245e-05
16163.7 8.0046e-05 3.6011e-05
16168.7 7.63822e-05 3.79739e-05
16173.8 7.25872e-05 3.98021e-05
16178.8 6.86679e-05 4.1485e-05
16183.9 6.46323e-05 4.30124e-05
16188.9 6.04896e-05 4.43746e-05
16193.9 5.625e-05 4.55628e-05
16199 5.19247e-05 4.65691e-05
16204 4.75242e-05 4.7388e-05
16209.1 4.30601e-05 4.80106e-05
16214.1 3.85467e-05 4.84319e-05
16219.2 3.39978e-05 4.86479e-05
16224.2 2.94274e-05 4.86561e-05
16229.3 2.48498e-05 4.84551e-05
16234.3 2.02794e-05 4.80446e-05
16239.4 1.57303e-05 4.74258e-05
16244.4 1.12164e-05 4.66008e-05
16249.5 6.75153e-06 4.55729e-05
16254.5 2.35092e-06 4.43445e-05
16259.6 -1.9706e-06 4.29278e-05
16264.6 -6.20525e-06 4.13293e-05
16269.6 -1.03425e-05 3.95563e-05
16274.7 -1.43726e-05 3.7617e-05
16279.7 -1.82866e-05 3.55203e-05
16284.8 -2.20763e-05 3.32759e-05
16289.8 -2.57347e-05 3.08938e-05
16294.9 -2.92556e-05 2.83844e-05
16299.9 -3.26337e-05 2.57581e-05
16305 -3.58641e-05 2.30251e-05
16310 -3.89416e-05 2.02004e-05
16315.1 -4.1869e-05 1.72936e-05
16320.1 -4.46445e-05 1.4314e-05
16325.2 -4.72673e-05 1.12717e-05
16330.2 -4.97377e-05 8.17619e-06
16335.3 -5.20566e-05 5.037e-06
16340.3 -5.42254e-05 1.86309e-06
16345.3 -5.62461e-05 -1.33693e-06
16350.4 -5.81209e-05 -4.55493e-06
16355.4 -5.9852e-05 -7.78323e-06
16360.5 -6.1439e-05 -1.10101e-05
16365.5 -6.28973e-05 -1.4226e-05
16370.6 -6.42293e-05 -1.74316e-05
16375.6 -6.54384e-05 -2.06217e-05
16380.7 -6.65286e-05 -2.37914e-05
16385.7 -6.75044e-05 -2.69364e-05
16390.8 -6.83703e-05 -3.00526e-05
16395.8 -6.9131e-05 -3.31366e-05
16400.9 -6.97914e-05 -3.61852e-05
16405.9 -7.03566e-05 -3.91958e-05
16411 -7.08326e-05 -4.21667e-05
16416 -7.12213e-05 -4.51044e-05
16421.1 -7.15194e-05 -4.79976e-05
16426.1 -7.17354e-05 -5.08438e-05
16431.1 -7.18742e-05 -5.36417e-05
16436.2 -7.194e-05 -5.63902e-05
16441.2 -7.1937e-05 -5.90885e-05
16446.3 -7.18687e-05 -6.17358e-05
16451.3 -7.17388e-05 -6.43315e-05
16456.4 -7.15503e-05 -6.6875e-05
16461.4 -7.13057e-05 -6.93656e-05
16466.5 -7.10041e-05 -7.17983e-05
16471.5 -7.06683e-05 -7.41677e-05
16476.6 -7.02949e-05 -7.64902e-05
16481.6 -6.98836e-05 -7.87645e-05
16486.7 -6.94364e-05 -8.09907e-05
16491.7 -6.89555e-05 -8.31693e-05
16496.8 -6.84431e-05 -8.5301e-05
16501.8 -6.79015e-05 -8.73868e-05
16506.8 -6.7333e-05 -8.94275e-05
16511.9 -6.67403e-05 -9.14246e-05
16516.9 -6.61263e-05 -9.33804e-05
16522 -6.54936e-05 -9.53071e-05
16527 -6.48203e-05 -9.71956e-05
16532.1 -6.41217e-05 -9.9037e-05
16537.1 -6.34015e-05 -0.000100834
16542.2 -6.26621e-05 -0.000102589
16547.2 -6.19049e-05 -0.000104301
16552.3 -6.11316e-05 -0.000105973
16557.3 -6.03431e-05 -0.000107605
16562.4 -5.95407e-05 -0.000109198
16567.4 -5.87249e-05 -0.000110751
16572.5 -5.78958e-05 -0.000112265
16577.5 -5.70582e-05 -0.000113728
16582.6 -5.62275e-05 -0.000115159
16587.6 -5.53927e-05 -0.000116561
16592.6 -5.45532e-05 -0.000117933
16597.7 -5.37092e-05 -0.000119275
16602.7 -5.28613e-05 -0.000120588
16607.8 -5.20099e-05 -0.000121873
16612.8 -5.11558e-05 -0.000123131
16617.9 -5.02996e-05 -0.000124363
16622.9 -4.94422e-05 -0.000125569
16628 -4.85852e-05 -0.000126754
16633 -4.77219e-05 -0.000127928
16638.1 -4.68431e-05 -0.000129073
16643.1 -4.59604e-05 -0.000130189
16648.2 -4.50753e-05 -0.000131278
16653.2 -4.41885e-05 -0.000132343
16658.3 -4.33008e-05 -0.000133383
16663.3 -4.24124e-05 -0.000134401
16668.3 -4.15239e-05 -0.000135396
16673.4 -4.06357e-05 -0.000136369
16678.4 -3.97483e-05 -0.000137322
16683.5 -3.88623e-05 -0.000138256
16688.5 -3.79744e-05 -0.000139175
16693.6 -3.70817e-05 -0.000140072
16698.6 -3.61891e-05 -0.000140947
16703.7 -3.52972e-05 -0.000141802
16708.7 -3.44063e-05 -0.000142638
16713.8 -3.35166e-05 -0.000143455
16718.8 -3.26283e-05 -0.000144253
16723.9 -3.17414e-05 -0.000145032
16728.9 -3.08561e-05 -0.000145794
16734 -2.99721e-05 -0.000146537
16739 -2.90888e-05 -0.00014726
16744.1 -2.82138e-05 -0.000147955
16749.1 -2.73548e-05 -0.000148641
16754.1 -2.65007e-05 -0.000149317
16759.2 -2.56509e-05 -0.000149982
16764.2 -2.48052e-05 -0.000150637
16769.3 -2.39634e-05 -0.00015128
16774.3 -2.31256e-05 -0.000151912
16779.4 -2.22918e-05 -0.000152534
16784.4 -2.14622e-05 -0.000153147
16789.5 -2.06371e-05 -0.000153752
16794.5 -1.98174e-05 -0.00015435
16799.6 -1.89961e-05 -0.000154955
16804.6 -1.81583e-05 -0.000155544
16809.7 -1.73212e-05 -0.000156115
16814.7 -1.64859e-05 -0.000156672
16819.8 -1.56528e-05 -0.000157217
16824.8 -1.4822e-05 -0.000157749
16829.8 -1.39935e-05 -0.00015827
16834.9 -1.31675e-05 -0.00015878
16839.9 -1.23439e-05 -0.000159278
16845 -1.15224e-05 -0.000159765
16850 -1.07026e-05 -0.000160238
16855.1 -9.88627e-06 -0.00016069
16860.1 -9.09369e-06 -0.000161135
16865.2 -8.30657e-06 -0.00016158
16870.2 -7.5237e-06 -0.000162021
16875.3 -6.7447e-06 -0.000162458
16880.3 -5.96937e-06 -0.00016289
16885.4 -5.19759e-06 -0.000163318
16890.4 -4.4293e-06 -0.000163742
16895.5 -3.66446e-06 -0.000164162
16900.5 -2.90314e-06 -0.000164579
16905.6 -2.14559e-06 -0.000164994
16910.6 -1.39303e-06 -0.000165413
16915.6 -6.22001e-07 -0.000165839
16920.7 1.52696e-07 -0.000166247
16925.7 9.26492e-07 -0.000166645
16930.8 1.69905e-06 -0.000167037
16935.8 2.47027e-06 -0.000167421
16940.9 3.24017e-06 -0.000167799
16945.9 4.00877e-06 -0.000168172
16951 4.77616e-06 -0.000168538
16956 5.54245e-06 -0.000168899
16961.1 6.30777e-06 -0.000169255
16966.1 7.07233e-06 -0.000169605
16971.2 7.83416e-06 -0.000169948
16976.2 8.5927e-06 -0.000170288
16981.3 9.35036e-06 -0.000170625
16986.3 1.01074e-05 -0.000170959
16991.3 1.08639e-05 -0.000171288
16996.4 1.16202e-05 -0.000171615
17001.4 1.23764e-05 -0.000171937
17006.5 1.31327e-05 -0.000172255
17011.5 1.38893e-05 -0.00017257
17016.6 1.46465e-05 -0.00017288
17021.6 1.54046e-05 -0.000173185
17026.7 1.61631e-05 -0.000173479
17031.7 1.69084e-05 -0.000173771
17036.8 1.76533e-05 -0.000174066
17041.8 1.83987e-05 -0.000174361
17046.9 1.91449e-05 -0.000174655
17051.9 1.98921e-05 -0.000174948
17057 2.06404e-05 -0.00017524
17062 2.13902e-05 -0.00017553
17067.1 2.21416e-05 -0.00017582
17072.1 2.28946e-05 -0.000176108
17077.1 2.36494e-05 -0.000176396
17082.2 2.4406e-05 -0.000176685
17087.2 2.51718e-05 -0.000176979
17092.3 2.5947e-05 -0.000177264
17097.3 2.67256e-05 -0.000177544
17102.4 2.75075e-05 -0.000177818
17107.4 2.82929e-05 -0.000178088
17112.5 2.90817e-05 -0.000178354
17117.5 2.98742e-05 -0.000178615
17122.6 3.06704e-05 -0.000178871
17127.6 3.14705e-05 -0.000179123
17132.7 3.22747e-05 -0.00017937
17137.7 3.3083e-05 -0.00017961
17142.8 3.38959e-05 -0.000179841
17147.8 3.47026e-05 -0.000180067
17152.8 3.55127e-05 -0.000180292
17157.9 3.63268e-05 -0.000180514
17162.9 3.71451e-05 -0.000180732
17168 3.79676e-05 -0.000180945
17173 3.87944e-05 -0.000181154
17178.1 3.96255e-05 -0.000181356
17183.1 4.04612e-05 -0.000181553
17188.2 4.13013e-05 -0.000181743
17193.2 4.2146e-05 -0.000181925
17198.3 4.29954e-05 -0.000182097
17203.3 4.38422e-05 -0.00018225
17208.4 4.46759e-05 -0.000182406
17213.4 4.55129e-05 -0.000182564
17218.5 4.63537e-05 -0.00018272
17223.5 4.71982e-05 -0.000182872
17228.6 4.80463e-05 -0.000183021
17233.6 4.88982e-05 -0.000183166
17238.6 4.97537e-05 -0.000183307
17243.7 5.06128e-05 -0.000183443
17248.7 5.14754e-05 -0.000183576
17253.8 5.23413e-05 -0.000183706
17258.8 5.32104e-05 -0.000183836
17263.9 5.40985e-05 -0.000183973
17268.9 5.50027e-05 -0.000184088
17274 5.59104e-05 -0.000184189
17279 5.68214e-05 -0.000184279
17284.1 5.77355e-05 -0.000184358
17289.1 5.86523e-05 -0.000184426
17294.2 5.95718e-05 -0.000184484
17299.2 6.04938e-05 -0.000184531
17304.3 6.14179e-05 -0.000184569
17309.3 6.2344e-05 -0.000184595
17314.3 6.32719e-05 -0.000184611
17319.4 6.42014e-05 -0.000184615
17324.4 6.51272e-05 -0.000184607
17329.5 6.60526e-05 -0.000184593
17334.5 6.69788e-05 -0.00018457
17339.6 6.79058e-05 -0.000184538
17344.6 6.88332e-05 -0.000184497
17349.7 6.9761e-05 -0.000184447
17354.7 7.06888e-05 -0.000184386
17359.8 7.16166e-05 -0.000184317
17364.8 7.2544e-05 -0.000184238
17369.9 7.34708e-05 -0.000184149
17374.9 7.43969e-05 -0.000184051
17380 7.53221e-05 -0.000183944
17385 7.62459e-05 -0.000183827
17390.1 7.71683e-05 -0.0001837
17395.1 7.80892e-05 -0.000183565
17400.1 7.90084e-05 -0.00018342
17405.2 7.99256e-05 -0.000183266
17410.2 8.08409e-05 -0.000183103
17415.3 8.17538e-05 -0.000182931
17420.3 8.26644e-05 -0.000182751
17425.4 8.35724e-05 -0.000182562
17430.4 8.44777e-05 -0.000182365
17435.5 8.53802e-05 -0.00018216
17440.5 8.62801e-05 -0.000181949
17445.6 8.71846e-05 -0.000181731
17450.6 8.80865e-05 -0.000181498
17455.7 8.89846e-05 -0.000181255
17460.7 8.98788e-05 -0.000181002
17465.8 9.07689e-05 -0.00018074
17470.8 9.16549e-05 -0.000180468
17475.8 9.25366e-05 -0.000180187
17480.9 9.34137e-05 -0.000179897
17485.9 9.42863e-05 -0.000179598
17491 9.51539e-05 -0.000179288
17496 9.60164e-05 -0.000178969
17501.1 9.68729e-05 -0.000178637
17506.1 9.77082e-05 -0.000178293
17511.2 9.85361e-05 -0.000177955
17516.2 9.93599e-05 -0.000177614
17521.3 0.00010018 -0.00017727
17526.3 0.000100995 -0.000176922
17531.4 0.000101805 -0.000176569
17536.4 0.000102611 -0.000176212
17541.5 0.000103413 -0.000175851
17546.5 0.00010421 -0.000175486
17551.6 0.000105002 -0.000175119
17556.6 0.000105791 -0.00017475
17561.6 0.000106577 -0.000174382
17566.7 0.000107379 -0.000174019
17571.7 0.000108185 -0.00017363
17576.8 0.000108983 -0.000173227
17581.8 0.000109775 -0.000172814
17586.9 0.000110559 -0.000172392
17591.9 0.000111338 -0.000171962
17597 0.000112109 -0.000171524
17602 0.000112874 -0.000171077
17607.1 0.000113632 -0.000170622
17612.1 0.000114383 -0.000170159
17617.2 0.000115127 -0.000169685
17622.2 0.000115861 -0.000169198
17627.3 0.000116567 -0.000168688
17632.3 0.000117244 -0.000168204
17637.3 0.00011792 -0.000167728
17642.4 0.000118593 -0.000167256
17647.4 0.000119262 -0.000166784
17652.5 0.000119928 -0.000166314
17657.5 0.000120589 -0.000165843
17662.6 0.000121247 -0.000165373
17667.6 0.000121901 -0.000164904
17672.7 0.000122551 -0.000164435
17677.7 0.000123198 -0.000163969
17682.8 0.000123843 -0.000163506
17687.8 0.00012449 -0.000163057
17692.9 0.00012517 -0.000162591
17697.9 0.000125839 -0.000162104
17703 0.0001265 -0.000161607
17708 0.000127153 -0.000161104
17713 0.0001278 -0.000160594
17718.1 0.00012844 -0.000160079
17723.1 0.000129074 -0.000159558
17728.2 0.000129702 -0.000159032
17733.2 0.000130323 -0.000158502
17738.3 0.000130937 -0.000157965
17743.3 0.000131545 -0.000157423
17748.4 0.000132143 -0.000156872
17753.4 0.000132717 -0.000156312
17758.5 0.000133281 -0.00015577
17763.5 0.000133842 -0.000155231
17768.6 0.0001344 -0.000154693
17773.6 0.000134954 -0.000154155
17778.7 0.000135504 -0.000153617
17783.7 0.000136051 -0.000153079
17788.8 0.000136593 -0.00015254
17793.8 0.00013713 -0.000152001
17798.8 0.000137664 -0.000151461
17803.9 0.000138194 -0.00015092
17808.9 0.000138719 -0.000150379
17814 0.00013924 -0.000149838
17819 0.000139757 -0.000149296
17824.1 0.000140271 -0.000148753
17829.1 0.00014078 -0.00014821
17834.2 0.000141285 -0.000147667
17839.2 0.000141787 -0.000147124
17844.3 0.000142285 -0.000146581
17849.3 0.000142779 -0.000146038
17854.4 0.000143271 -0.000145495
17859.4 0.000143759 -0.000144954
17864.5 0.000144245 -0.000144413
17869.5 0.000144729 -0.000143876
17874.5 0.000145213 -0.000143344
17879.6 0.000145718 -0.000142819
17884.6 0.000146226 -0.000142263
17889.7 0.000146725 -0.000141698
17894.7 0.000147217 -0.000141127
17899.8 0.000147701 -0.00014055
17904.8 0.000148178 -0.000139968
17909.9 0.000148649 -0.000139382
17914.9 0.000149114 -0.000138791
17920 0.000149572 -0.000138196
17925 0.000150022 -0.000137596
17930.1 0.000150465 -0.000136989
17935.1 0.000150898 -0.000136374
17940.2 0.000151315 -0.000135744
17945.2 0.000151676 -0.000135121
17950.3 0.00015204 -0.000134537
17955.3 0.000152408 -0.000133964
17960.3 0.000152778 -0.000133399
17965.4 0.000153148 -0.000132838
17970.4 0.000153518 -0.000132282
17975.5 0.000153888 -0.00013173
17980.5 0.000154258 -0.000131182
17985.6 0.000154628 -0.000130639
17990.6 0.000154999 -0.000130101
17995.7 0.000155372 -0.000129569
18000.7 0.000155749 -0.000129047
18005.8 0.00015614 -0.000128546
18010.8 0.000156589 -0.000128011
18015.9 0.000157014 -0.000127443
18020.9 0.000157429 -0.000126864
18026 0.000157834 -0.000126279
18031 0.000158231 -0.000125687
18036 0.000158622 -0.000125089
18041.1 0.000159004 -0.000124487
18046.1 0.00015938 -0.00012388
18051.2 0.000159748 -0.000123268
18056.2 0.000160108 -0.00012265
18061.3 0.000160459 -0.000122025
18066.3 0.000160797 -0.00012139
18071.4 0.000161103 -0.000120729
18076.4 0.00016136 -0.000120124
18081.5 0.000161633 -0.00011954
18086.5 0.000161912 -0.000118966
18091.6 0.000162193 -0.000118398
18096.6 0.000162475 -0.000117836
18101.7 0.000162759 -0.000117279
18106.7 0.000163044 -0.000116726
18111.8 0.00016333 -0.000116177
18116.8 0.000163618 -0.000115634
18121.8 0.000163907 -0.000115095
18126.9 0.0001642 -0.000114563
18131.9 0.000164499 -0.000114041
18137 0.000164827 -0.000113543
18142 0.000165191 -0.000112988
18147.1 0.000165534 -0.000112414
18152.1 0.000165865 -0.00011183
18157.2 0.000166189 -0.000111241
18162.2 0.000166504 -0.000110646
18167.3 0.000166813 -0.000110047
18172.3 0.000167115 -0.000109444
18177.4 0.00016741 -0.000108837
18182.4 0.000167698 -0.000108226
18187.5 0.000167978 -0.000107611
18192.5 0.00016825 -0.000106989
18197.5 0.00016851 -0.00010636
18202.6 0.000168743 -0.000105709
18207.6 0.00016893 -0.000105109
18212.7 0.000169134 -0.00010453
18217.7 0.000169345 -0.000103958
18222.8 0.000169558 -0.000103393
18227.8 0.000169773 -0.000102832
18232.9 0.00016999 -0.000102275
18237.9 0.000170208 -0.000101722
18243 0.000170427 -0.000101172
18248 0.000170648 -0.000100627
18253.1 0.000170871 -0.000100086
18258.1 0.000171097 -9.95498e-05
18263.2 0.000171329 -9.90214e-05
18268.2 0.000171575 -9.85083e-05
18273.3 0.00017187 -9.79645e-05
18278.3 0.000172143 -9.73898e-05
18283.3 0.000172403 -9.68067e-05
18288.4 0.000172655 -9.62181e-05
18293.4 0.0001729 -9.56251e-05
18298.5 0.000173138 -9.50286e-05
18303.5 0.000173369 -9.44286e-05
18308.6 0.000173594 -9.38253e-05
18313.6 0.000173812 -9.32186e-05
18318.7 0.000174023 -9.26081e-05
18323.7 0.000174225 -9.19929e-05
18328.8 0.000174417 -9.13713e-05
18333.8 0.000174592 -9.0738e-05
18338.9 0.000174707 -9.01173e-05
18343.9 0.000174834 -8.9547e-05
18349 0.000174972 -8.89879e-05
18354 0.000175115 -8.84359e-05
18359 0.000175263 -8.78895e-05
18364.1 0.000175414 -8.73479e-05
18369.1 0.000175568 -8.68107e-05
18374.2 0.000175725 -8.6278e-05
18379.2 0.000175885 -8.57497e-05
18384.3 0.000176049 -8.52264e-05
18389.3 0.000176218 -8.47088e-05
18394.4 0.000176394 -8.41986e-05
18399.4 0.000176583 -8.36997e-05
18404.5 0.000176824 -8.32149e-05
18409.5 0.00017708 -8.2653e-05
18414.6 0.00017731 -8.2074e-05
18419.6 0.000177528 -8.14861e-05
18424.7 0.000177734 -8.0892e-05
18429.7 0.000177932 -8.02929e-05
18434.8 0.000178122 -7.96895e-05
18439.8 0.000178304 -7.9082e-05
18444.8 0.000178477 -7.84707e-05
18449.9 0.000178643 -7.78554e-05
18454.9 0.0001788 -7.72357e-05
18460 0.000178946 -7.66107e-05
18465 0.000179079 -7.59783e-05
18470.1 0.000179188 -7.53314e-05
18475.1 0.000179233 -7.47228e-05
18480.2 0.000179305 -7.41556e-05
18485.2 0.000179387 -7.3598e-05
18490.3 0.000179476 -7.30468e-05
18495.3 0.000179569 -7.25006e-05
18500.4 0.000179666 -7.19587e-05
18505.4 0.000179766 -7.14207e-05
18510.5 0.00017987 -7.08866e-05
18515.5 0.000179976 -7.03564e-05
18520.5 0.000180087 -6.98304e-05
18525.6 0.000180203 -6.93094e-05
18530.6 0.000180326 -6.87945e-05
18535.7 0.000180461 -6.8289e-05
18540.7 0.000180645 -6.77928e-05
18545.8 0.000180836 -6.72255e-05
18550.8 0.000181004 -6.66444e-05
18555.9 0.000181159 -6.60565e-05
18560.9 0.000181305 -6.54637e-05
18566 0.000181442 -6.48674e-05
18571 0.000181572 -6.42679e-05
18576.1 0.000181695 -6.36658e-05
18581.1 0.000181811 -6.30612e-05
18586.2 0.000181921 -6.24541e-05
18591.2 0.000182023 -6.18446e-05
18596.3 0.000182118 -6.12322e-05
18601.3 0.000182204 -6.06164e-05
18606.3 0.000182276 -5.99947e-05
18611.4 0.000182314 -5.93841e-05
18616.4 0.000182361 -5.88013e-05
18621.5 0.000182412 -5.82232e-05
18626.5 0.000182465 -5.76479e-05
18631.6 0.000182519 -5.70747e-05
18636.6 0.000182573 -5.65032e-05
18641.7 0.000182627 -5.59331e-05
18646.7 0.00018268 -5.53644e-05
18651.8 0.000182732 -5.4797e-05
18656.8 0.000182784 -5.4231e-05
18661.9 0.000182835 -5.36663e-05
18666.9 0.000182887 -5.31033e-05
18672 0.000182939 -5.25423e-05
18677 0.000182996 -5.19852e-05
18682 0.000183066 -5.14148e-05
18687.1 0.000183124 -5.08351e-05
18692.1 0.000183176 -5.02537e-05
18697.2 0.000183223 -4.96713e-05
18702.2 0.000183265 -4.90884e-05
18707.3 0.000183303 -4.85049e-05
18712.3 0.000183337 -4.79211e-05
18717.4 0.000183368 -4.73371e-05
18722.4 0.000183394 -4.67527e-05
18727.5 0.000183416 -4.6168e-05
18732.5 0.000183434 -4.5583e-05
18737.6 0.000183447 -4.49975e-05
18742.6 0.000183455 -4.4411e-05
18747.7 0.000183453 -4.38217e-05
18752.7 0.000183439 -4.32493e-05
18757.8 0.00018343 -4.26822e-05
18762.8 0.000183422 -4.2117e-05
18767.8 0.000183414 -4.15533e-05
18772.9 0.000183405 -4.09909e-05
18777.9 0.000183395 -4.04296e-05
18783 0.000183383 -3.98695e-05
18788 0.000183371 -3.93105e-05
18793.1 0.000183357 -3.87526e-05
18798.1 0.000183343 -3.81959e-05
18803.2 0.000183327 -3.76404e-05
18808.2 0.000183311 -3.70864e-05
18813.3 0.000183296 -3.65342e-05
18818.3 0.000183287 -3.59857e-05
18823.4 0.000183282 -3.54195e-05
18828.4 0.000183267 -3.48503e-05
18833.5 0.000183245 -3.42804e-05
18838.5 0.000183219 -3.37102e-05
18843.5 0.000183189 -3.31399e-05
18848.6 0.000183154 -3.25696e-05
18853.6 0.000183115 -3.19995e-05
18858.7 0.000183072 -3.14295e-05
18863.7 0.000183024 -3.08596e-05
18868.8 0.000182973 -3.02898e-05
18873.8 0.000182916 -2.97201e-05
18878.9 0.000182855 -2.91502e-05
18883.9 0.000182787 -2.85798e-05
18889 0.000182707 -2.80073e-05
18894 0.000182614 -2.74558e-05
18899.1 0.000182529 -2.69111e-05
18904.1 0.000182446 -2.63686e-05
18909.2 0.000182363 -2.58279e-05
18914.2 0.00018228 -2.52887e-05
18919.3 0.000182196 -2.4751e-05
18924.3 0.00018211 -2.42146e-05
18929.3 0.000182024 -2.36795e-05
18934.4 0.000181936 -2.31457e-05
18939.4 0.000181847 -2.26131e-05
18944.5 0.000181756 -2.20818e-05
18949.5 0.000181664 -2.15518e-05
18954.6 0.000181571 -2.10231e-05
18959.6 0.000181478 -2.0496e-05
18964.7 0.000181386 -1.99662e-05
18969.7 0.000181289 -1.94349e-05
18974.8 0.000181188 -1.89043e-05
18979.8 0.000181085 -1.83746e-05
18984.9 0.000180979 -1.78457e-05
18989.9 0.00018087 -1.73178e-05
18995 0.000180758 -1.67908e-05
19000 0.000180643 -1.62647e-05
