W N2
10000 0.000456211
10007.7 0.000458699
10015.3 0.000461205
10023 0.000463728
10030.6 0.00046627
10038.3 0.00046883
10045.9 0.000471409
10053.6 0.000474006
10061.2 0.000476621
10068.9 0.000479256
10076.5 0.000481909
10084.2 0.000484582
10091.8 0.000487274
10099.5 0.000489985
10107.1 0.000492716
10114.8 0.000495466
10122.4 0.000498237
10130.1 0.000501027
10137.7 0.000503837
10145.4 0.000506668
10153 0.000509519
10160.7 0.000512391
10168.3 0.000515283
10176 0.000518196
10183.6 0.000521131
10191.3 0.000524086
10198.9 0.000527063
10206.6 0.000530061
10214.2 0.000533081
10221.9 0.000536123
10229.5 0.000539186
10237.2 0.000542272
10244.8 0.00054538
10252.5 0.00054851
10260.1 0.000551663
10267.8 0.000554838
10275.4 0.000558036
10283.1 0.000561257
10290.7 0.000564502
10298.4 0.000567769
10306 0.00057106
10313.7 0.000574375
10321.3 0.000577713
10329 0.000581075
10336.6 0.000584461
10344.3 0.000587871
10351.9 0.000591306
10359.6 0.000594765
10367.2 0.000598248
10374.9 0.000601756
10382.5 0.00060529
10390.2 0.000608848
10397.8 0.000612431
10405.5 0.00061604
10413.1 0.000619674
10420.8 0.000623333
10428.4 0.000627019
10436.1 0.00063073
10443.7 0.000634467
10451.4 0.00063823
10459 0.00064202
10466.7 0.000645835
10474.3 0.000649678
10482 0.000653547
10489.6 0.000657442
10497.3 0.000661365
10504.9 0.000665314
10512.6 0.000669291
10520.2 0.000673294
10527.9 0.000677325
10535.5 0.000681384
10543.2 0.00068547
10550.8 0.000689583
10558.5 0.000693724
10566.1 0.000697893
10573.8 0.00070209
10581.4 0.000706315
10589.1 0.000710568
10596.7 0.000714849
10604.4 0.000719158
10612 0.000723495
10619.7 0.000727861
10627.3 0.000732255
10635 0.000736677
10642.6 0.000741128
10650.3 0.000745607
10657.9 0.000750115
10665.6 0.000754652
10673.2 0.000759217
10680.9 0.000763811
10688.5 0.000768433
10696.2 0.000773084
10703.8 0.000777764
10711.5 0.000782472
10719.1 0.000787209
10726.8 0.000791974
10734.4 0.000796768
10742.1 0.00080159
10749.7 0.000806441
10757.4 0.00081132
10765 0.000816227
10772.7 0.000821163
10780.3 0.000826127
10788 0.000831118
10795.6 0.000836138
10803.3 0.000841185
10810.9 0.00084626
10818.6 0.000851362
10826.2 0.000856492
10833.9 0.000861649
10841.5 0.000866832
10849.2 0.000872043
10856.8 0.000877279
10864.5 0.000882542
