W N2
10000 0.000290455
10007.7 0.000291337
10015.3 0.000292224
10023 0.000293114
10030.6 0.00029401
10038.3 0.000294909
10045.9 0.000295812
10053.6 0.00029672
10061.2 0.000297632
10068.9 0.000298549
10076.5 0.00029947
10084.2 0.000300395
10091.8 0.000301325
10099.5 0.000302259
10107.1 0.000303198
10114.8 0.000304141
10122.4 0.000305089
10130.1 0.000306041
10137.7 0.000306999
10145.4 0.000307961
10153 0.000308927
10160.7 0.000309899
10168.3 0.000310875
10176 0.000311856
10183.6 0.000312842
10191.3 0.000313833
10198.9 0.000314829
10206.6 0.00031583
10214.2 0.000316836
10221.9 0.000317847
10229.5 0.000318864
10237.2 0.000319885
10244.8 0.000320912
10252.5 0.000321944
10260.1 0.000322981
10267.8 0.000324023
10275.4 0.000325071
10283.1 0.000326125
10290.7 0.000327183
10298.4 0.000328248
10306 0.000329318
10313.7 0.000330393
10321.3 0.000331475
10329 0.000332562
10336.6 0.000333654
10344.3 0.000334753
10351.9 0.000335857
10359.6 0.000336968
10367.2 0.000338084
10374.9 0.000339206
10382.5 0.000340335
10390.2 0.000341469
10397.8 0.00034261
10405.5 0.000343757
10413.1 0.00034491
10420.8 0.00034607
10428.4 0.000347236
10436.1 0.000348408
10443.7 0.000349587
10451.4 0.000350773
10459 0.000351965
10466.7 0.000353164
10474.3 0.000354369
10482 0.000355582
10489.6 0.000356801
10497.3 0.000358027
10504.9 0.00035926
10512.6 0.000360501
10520.2 0.000361748
10527.9 0.000363003
10535.5 0.000364265
10543.2 0.000365534
10550.8 0.000366811
10558.5 0.000368095
10566.1 0.000369386
10573.8 0.000370686
10581.4 0.000371993
10589.1 0.000373307
10596.7 0.00037463
10604.4 0.00037596
10612 0.000377299
10619.7 0.000378645
10627.3 0.00038
10635 0.000381363
10642.6 0.000382734
10650.3 0.000384114
10657.9 0.000385502
10665.6 0.000386898
10673.2 0.000388303
10680.9 0.000389717
10688.5 0.00039114
10696.2 0.000392571
10703.8 0.000394012
10711.5 0.000395462
10719.1 0.00039692
10726.8 0.000398388
10734.4 0.000399866
10742.1 0.000401352
10749.7 0.000402849
10757.4 0.000404354
10765 0.00040587
10772.7 0.000407395
10780.3 0.000408931
10788 0.000410476
10795.6 0.000412031
10803.3 0.000413596
10810.9 0.000415172
10818.6 0.000416758
10826.2 0.000418355
10833.9 0.000419962
10841.5 0.00042158
10849.2 0.000423208
10856.8 0.000424848
10864.5 0.000426498
10872.1 0.00042816
10879.8 0.000429832
10887.4 0.000431516
10895.1 0.000433211
10902.7 0.000434918
10910.4 0.000436636
10918 0.000438365
10925.7 0.000440106
10933.3 0.000441859
10941 0.000443624
10948.6 0.0004454
10956.3 0.000447188
10963.9 0.000448988
10971.6 0.0004508
10979.2 0.000452624
10986.9 0.000454459
10994.5 0.000456307
11002.2 0.000458165
11009.8 0.000460035
11017.5 0.000461916
11025.1 0.000463808
11032.8 0.000465711
11040.4 0.000467623
11048.1 0.000469544
11055.7 0.000471473
11063.4 0.000473408
11071 0.000475348
11078.7 0.000477289
11086.3 0.000479227
11094 0.000481154
11101.6 0.000483059
11109.3 0.000484919
11116.9 0.000486674
11124.6 0.000487938
11132.2 0.000489341
11139.9 0.000491306
11147.5 0.000493841
11155.2 0.000497062
11162.8 0.000499835
11170.5 0.000502525
11178.1 0.000505263
11185.8 0.000507847
11193.4 0.000510304
11201.1 0.000512486
11208.7 0.000514787
11216.4 0.000517219
11224 0.00051982
11231.7 0.000522467
11239.3 0.00052504
11247 0.000527554
11254.6 0.000529963
11262.3 0.00053255
11269.9 0.000535291
11277.6 0.000538404
11285.2 0.000541289
11292.9 0.000543976
11300.5 0.000546305
11308.2 0.000548636
11315.8 0.000551133
11323.5 0.000553671
11331.1 0.00055618
11338.8 0.000558939
11346.4 0.00056192
11354.1 0.000565374
11361.7 0.000568666
11369.4 0.000571867
11377 0.000575111
11384.7 0.000578295
11392.3 0.000581287
11400 0.000584027
11407.7 0.00058625
11415.3 0.000588958
11423 0.000591933
11430.6 0.000595285
11438.3 0.000598638
11445.9 0.000601947
11453.6 0.00060523
11461.2 0.000608485
11468.9 0.000611973
11476.5 0.000615723
11484.2 0.000620228
11491.8 0.000624212
11499.5 0.000627697
11507.1 0.000630381
11514.8 0.000632546
11522.4 0.000635639
11530.1 0.000639233
11537.7 0.000643627
11545.4 0.000647787
11553 0.000651872
11560.7 0.000656027
11568.3 0.000660201
11576 0.000664274
11583.6 0.00066829
11591.3 0.000672223
11598.9 0.000676162
11606.6 0.000680057
11614.2 0.000683694
11621.9 0.000687305
11629.5 0.000691341
11637.2 0.000695678
11644.8 0.000700514
11652.5 0.000705261
11660.1 0.000710037
11667.8 0.000715039
11675.4 0.000720243
11683.1 0.000724987
11690.7 0.0007294
11698.4 0.000733011
11706 0.000737057
11713.7 0.000741453
11721.3 0.000746073
11729 0.000750884
11736.6 0.000755874
11744.3 0.000761078
11751.9 0.000766729
11759.6 0.000772389
11767.2 0.000777979
11774.9 0.000783632
11782.5 0.000789519
11790.2 0.000795124
11797.8 0.000800491
11805.5 0.000805344
11813.1 0.000809859
11820.8 0.000815234
11828.4 0.000821106
11836.1 0.000827837
11843.7 0.00083445
11851.4 0.000840951
11859 0.00084751
11866.7 0.000854293
11874.3 0.000860805
11882 0.000867123
11889.6 0.000873055
11897.3 0.00087875
11904.9 0.000885017
11912.6 0.000891555
11920.2 0.000898359
11927.9 0.00090533
11935.5 0.00091248
11943.2 0.000919883
11950.8 0.00092777
11958.5 0.000935458
11966.1 0.000943101
11973.8 0.000950789
11981.4 0.000958558
11989.1 0.000966119
11996.7 0.000973478
12004.4 0.000980152
12012 0.000986968
12019.7 0.000994594
12027.3 0.00100276
12035 0.00101182
12042.6 0.00102078
12050.3 0.00102967
12057.9 0.00103867
12065.6 0.00104803
12073.2 0.00105707
12080.9 0.0010659
12088.5 0.00107445
12096.2 0.00108248
12103.8 0.00109118
12111.5 0.0011002
12119.1 0.00110949
12126.8 0.00111904
12134.4 0.0011287
12142.1 0.00113856
12149.7 0.00114886
12157.4 0.00115925
12165 0.00116928
12172.7 0.00117911
12180.3 0.00118853
12188 0.00119811
12195.6 0.00120795
12203.3 0.00121789
12210.9 0.00122775
12218.6 0.00123793
12226.2 0.00124842
12233.9 0.00125923
12241.5 0.00127066
12249.2 0.00128177
12256.8 0.00129272
12264.5 0.00130362
12272.1 0.00131464
12279.8 0.00132527
12287.4 0.00133558
12295.1 0.0013454
12302.7 0.00135424
12310.4 0.00136419
12318 0.00137471
12325.7 0.00138573
12333.3 0.00139749
12341 0.00140872
12348.6 0.00141983
12356.3 0.00143104
12363.9 0.00144267
12371.6 0.0014531
12379.2 0.00146273
12386.9 0.00147138
12394.5 0.00147857
12402.2 0.00148742
12409.8 0.00149694
12417.5 0.00150705
12425.1 0.00151802
12432.8 0.0015278
12440.4 0.00153704
12448.1 0.00154591
12455.7 0.00155445
12463.4 0.00156252
12471 0.00157015
12478.7 0.00157723
12486.3 0.00158351
12494 0.00159025
12501.6 0.00159703
12509.3 0.00160376
12516.9 0.00161048
12524.6 0.00161683
12532.2 0.00162293
12539.9 0.00162892
12547.5 0.00163522
12555.2 0.00164011
12562.8 0.00164398
12570.5 0.00164694
12578.1 0.00164914
12585.8 0.00165638
12593.4 0.00166387
12601.1 0.00167131
12608.7 0.00167864
12616.4 0.00167999
12624 0.00168111
12631.7 0.00168211
12639.3 0.00168326
12647 0.00167828
12654.6 0.00167078
12662.3 0.00166254
12669.9 0.00165362
12677.6 0.00164868
12685.2 0.00164592
12692.9 0.0016427
12700.5 0.00163888
12708.2 0.00163667
12715.8 0.00163814
12723.5 0.00163976
12731.1 0.00164148
12738.8 0.00164287
12746.4 0.00164086
12754.1 0.00163827
12761.7 0.00163529
12769.4 0.00163195
12777 0.00161957
12784.7 0.00160671
12792.3 0.00159356
12800 0.00158004
12807.7 0.00156999
12815.3 0.00156202
12823 0.00155422
12830.6 0.00154668
12838.3 0.00154119
12845.9 0.00153644
12853.6 0.00153101
12861.2 0.00152498
12868.9 0.00151806
12876.5 0.00151383
12884.2 0.00151024
12891.8 0.00150696
12899.5 0.00150405
12907.1 0.00149762
12914.8 0.00148968
12922.4 0.00148171
12930.1 0.00147381
12937.7 0.00146638
12945.4 0.00145862
12953 0.00145058
12960.7 0.00144232
12968.3 0.00143391
12976 0.0014314
12983.6 0.00142899
12991.3 0.00142653
12998.9 0.00142386
13006.6 0.00141934
13014.2 0.00141493
13021.9 0.00141106
13029.5 0.00140774
13037.2 0.00140424
13044.8 0.00139475
13052.5 0.00138473
13060.1 0.00137447
13067.8 0.00136398
13075.4 0.00135875
13083.1 0.00135555
13090.7 0.0013524
13098.4 0.00134929
13106 0.00134683
13113.7 0.00134616
13121.3 0.00134552
13129 0.00134484
13136.6 0.00134398
13144.3 0.00134113
13151.9 0.00133854
13159.6 0.00133634
13167.2 0.00133456
13174.9 0.0013317
13182.5 0.00132349
13190.2 0.0013151
13197.8 0.0013067
13205.5 0.00129843
13213.1 0.00128958
13220.8 0.00127998
13228.4 0.00127015
13236.1 0.00126005
13243.7 0.00125009
13251.4 0.00124535
13259 0.00124117
13266.7 0.00123731
13274.3 0.00123379
13282 0.00123093
13289.6 0.00122797
13297.3 0.00122498
13304.9 0.001222
13312.6 0.00121912
13320.2 0.0012126
13327.9 0.00120574
13335.5 0.00119883
13343.2 0.00119184
13350.8 0.00118496
13358.5 0.00117892
13366.1 0.001173
13373.8 0.00116716
13381.4 0.00116138
13389.1 0.00115659
13396.7 0.00115231
13404.4 0.00114805
13412 0.00114383
13419.7 0.00113969
13427.3 0.00113183
13435 0.00112364
13442.6 0.00111537
13450.3 0.00110699
13457.9 0.00109777
13465.6 0.00108703
13473.2 0.0010765
13480.9 0.00106612
13488.5 0.00105595
13496.2 0.00104827
13503.8 0.00104228
13511.5 0.00103607
13519.1 0.0010297
13526.8 0.00102317
13534.4 0.00102212
13542.1 0.00102312
13549.7 0.001024
13557.4 0.00102474
13565 0.00102521
13572.7 0.0010194
13580.3 0.00101339
13588 0.00100745
13595.6 0.00100156
13603.3 0.000995073
13610.9 0.00098246
13618.6 0.000969612
13626.2 0.000956601
13633.9 0.000943428
13641.5 0.000931479
13649.2 0.000923381
13656.8 0.000915219
13664.5 0.000906959
13672.1 0.000898578
13679.8 0.000891295
13687.4 0.000885876
13695.1 0.000880391
13702.7 0.000874836
13710.4 0.000869242
13718 0.000864877
13725.7 0.000861186
13733.3 0.000857167
13741 0.000852844
13748.6 0.000848177
13756.3 0.000843543
13763.9 0.000839335
13771.6 0.000835044
13779.2 0.000830639
13786.9 0.00082615
13794.5 0.000817483
13802.2 0.00080579
13809.8 0.000793716
13817.5 0.000781276
13825.1 0.000768427
13832.8 0.000753399
13840.4 0.00073742
13848.1 0.00072126
13855.7 0.000704878
13863.4 0.000688266
13871 0.000673659
13878.7 0.000659896
13886.3 0.000645764
13894 0.000631269
13901.6 0.000616417
13909.3 0.000604937
13916.9 0.000595365
13924.6 0.000585305
13932.2 0.00057475
13939.9 0.000563675
13947.5 0.000551816
13955.2 0.000539363
13962.8 0.000526432
13970.5 0.000512988
13978.1 0.000499004
13985.8 0.000484931
13993.4 0.000470904
14001.1 0.000456294
14008.7 0.000441074
14016.4 0.00042522
14024 0.000410152
14031.7 0.000397318
14039.3 0.000383766
14047 0.000369474
14054.6 0.000354418
14062.3 0.000337999
14069.9 0.00031807
14077.6 0.000297256
14085.2 0.000275541
14092.9 0.000252896
14100.5 0.00022926
14108.2 0.000198605
14115.8 0.000166948
14123.5 0.000134249
14131.1 0.000100466
14138.8 6.55563e-05
14146.4 3.20074e-05
14154.1 -2.13764e-06
14161.7 -3.75579e-05
14169.4 -7.42921e-05
14177 -0.000112374
14184.7 -0.000153827
14192.3 -0.000198297
14200 -0.000244258
14207.7 -0.00029176
14215.3 -0.000340857
14223 -0.000392001
14230.6 -0.000445872
14238.3 -0.000501538
14245.9 -0.00055906
14253.6 -0.000618504
14261.2 -0.000679926
14268.9 -0.00074106
14276.5 -0.000804358
14284.2 -0.000869892
14291.8 -0.000937744
14299.5 -0.00100801
14307.1 -0.0010835
14314.8 -0.00116279
14322.4 -0.00124468
14330.1 -0.00132922
14337.7 -0.00141642
14345.4 -0.00150669
14353 -0.00160172
14360.7 -0.00170004
14368.3 -0.00180167
14376 -0.0019067
14383.6 -0.0020153
14391.3 -0.00212138
14398.9 -0.00223026
14406.6 -0.00234255
14414.2 -0.00245819
14421.9 -0.00257687
14429.5 -0.00270538
14437.2 -0.0028472
14444.8 -0.00299402
14452.5 -0.00314579
14460.1 -0.00330286
14467.8 -0.00346557
14475.4 -0.00360128
14483.1 -0.00373817
14490.7 -0.00387732
14498.4 -0.00401851
14506 -0.00416062
14513.7 -0.00431588
14521.3 -0.00448928
14529 -0.00466738
14536.6 -0.00484945
14544.3 -0.00503547
14551.9 -0.00522574
14559.6 -0.005381
14567.2 -0.00553293
14574.9 -0.00568263
14582.5 -0.00582953
14590.2 -0.00597222
14597.8 -0.00612765
14605.5 -0.00630217
14613.1 -0.00647474
14620.8 -0.00664452
14628.4 -0.00681194
14636.1 -0.00698236
14643.7 -0.007091
14651.4 -0.00717204
14659 -0.0072362
14666.7 -0.00728354
14674.3 -0.0073124
14682 -0.00734526
14689.6 -0.00743292
14697.3 -0.00751245
14704.9 -0.00758185
14712.6 -0.00764129
14720.2 -0.00769297
14727.9 -0.00771373
14735.5 -0.00770118
14743.2 -0.00767287
14750.8 -0.0076302
14758.5 -0.00757363
14766.1 -0.00750183
14773.8 -0.00742415
14781.4 -0.00733791
14789.1 -0.0072413
14796.7 -0.0071333
14804.4 -0.00701155
14812 -0.0068751
14819.7 -0.00676981
14827.3 -0.00666852
14835 -0.00656771
14842.6 -0.00646698
14850.3 -0.00636767
14857.9 -0.00624909
14865.6 -0.00610128
14873.2 -0.00594837
14880.9 -0.00579214
14888.5 -0.00563369
14896.2 -0.00547401
14903.8 -0.00532015
14911.5 -0.00516771
14919.1 -0.00501603
14926.8 -0.00486599
14934.4 -0.00471861
14942.1 -0.004576
14949.7 -0.00443142
14957.4 -0.00428657
14965 -0.00414423
14972.7 -0.00400546
14980.3 -0.00387142
14988 -0.0037455
14995.6 -0.00361191
15003.3 -0.00347702
15010.9 -0.00334326
15018.6 -0.00321128
15026.2 -0.0030812
15033.9 -0.00295329
15041.5 -0.0028347
15049.2 -0.00272043
15056.8 -0.00260987
15064.5 -0.00250282
15072.1 -0.00239921
15079.8 -0.00229791
15087.4 -0.00219494
15095.1 -0.00209383
15102.7 -0.00199456
15110.4 -0.00189688
15118 -0.00180028
15125.7 -0.00170562
15133.3 -0.0016198
15141 -0.00153696
15148.6 -0.00145629
15156.3 -0.0013773
15163.9 -0.0012994
15171.6 -0.0012255
15179.2 -0.00116329
15186.9 -0.00110404
15194.5 -0.00104711
15202.2 -0.000992243
15209.8 -0.000939218
15217.5 -0.000887332
15225.1 -0.000837472
15232.8 -0.000789862
15240.4 -0.000744357
15248.1 -0.000700941
15255.7 -0.000659699
15263.4 -0.000618746
15271 -0.000573084
15278.7 -0.000528887
15286.3 -0.000486356
15294 -0.000445583
15301.6 -0.000406669
15309.3 -0.000369732
15316.9 -0.000332753
15324.6 -0.000297117
15332.2 -0.000263041
15339.9 -0.000230591
15347.5 -0.00019979
15355.2 -0.000170754
15362.8 -0.000146583
15370.5 -0.000124221
15378.1 -0.000103661
15385.8 -8.49006e-05
15393.4 -6.79315e-05
15401.1 -5.27309e-05
15408.7 -3.90756e-05
15416.4 -2.71757e-05
15424 -1.70086e-05
15431.7 -8.55292e-06
15439.3 -1.80556e-06
15447 3.16973e-06
15454.6 8.09539e-06
15462.3 1.29192e-05
15469.9 1.63834e-05
15477.6 1.8444e-05
15485.2 1.9106e-05
15492.9 1.83972e-05
15500.5 1.65382e-05
15508.2 1.35522e-05
15515.8 9.31055e-06
15523.5 3.86867e-06
15531.1 -2.7333e-06
15538.8 -1.04716e-05
15546.4 -1.9353e-05
15554.1 -2.84396e-05
15561.7 -3.8378e-05
15569.4 -4.9188e-05
15577 -6.08179e-05
15584.7 -7.31836e-05
15592.3 -8.61186e-05
15600 -0.000102011
15607.7 -0.000119575
15615.3 -0.000137782
15623 -0.000156487
15630.6 -0.000175546
15638.3 -0.000194743
15645.9 -0.000216422
15653.6 -0.000243193
15661.2 -0.000270501
15668.9 -0.000298133
15676.5 -0.00032599
15684.2 -0.000354053
15691.8 -0.000382679
15699.5 -0.000405002
15707.1 -0.000426161
15714.8 -0.00044645
15722.4 -0.000465802
15730.1 -0.000484073
15737.7 -0.000501019
15745.4 -0.000515323
15753 -0.000528208
15760.7 -0.000539963
15768.3 -0.000550385
15776 -0.000559334
15783.6 -0.000566713
15791.3 -0.000572575
15798.9 -0.000575323
15806.6 -0.000575612
15814.2 -0.000573466
15821.9 -0.000568781
15829.5 -0.000561415
15837.2 -0.000551142
15844.8 -0.000537912
15852.5 -0.000523242
15860.1 -0.000506324
15867.8 -0.000487019
15875.4 -0.000465312
15883.1 -0.000441288
15890.7 -0.000415418
15898.4 -0.000383948
15906 -0.000348524
15913.7 -0.000310053
15921.3 -0.000268778
15929 -0.000224878
15936.6 -0.000178467
15944.3 -0.000131363
15951.9 -8.7574e-05
15959.6 -4.29394e-05
15967.2 2.51391e-06
15974.9 4.86087e-05
15982.5 9.51393e-05
15990.2 0.000141947
15997.8 0.000186195
16005.5 0.000228373
16013.1 0.000269576
16020.8 0.000309494
16028.4 0.000347787
16036.1 0.000384072
16043.7 0.000417643
16051.4 0.000458186
16059 0.000497308
16066.7 0.00053417
16074.3 0.000568525
16082 0.000600209
16089.6 0.000629115
16097.3 0.00065556
16104.9 0.000680135
16112.6 0.000701677
16120.2 0.000720196
16127.9 0.000735726
16135.5 0.00074833
16143.2 0.000758117
16150.8 0.000763159
16158.5 0.000762733
16166.1 0.000759671
16173.8 0.000754159
16181.4 0.000746366
16189.1 0.000736465
16196.7 0.000724662
16204.4 0.00070919
16212 0.000690531
16219.7 0.000670201
16227.3 0.000648375
16235 0.00062519
16242.6 0.00060075
16250.3 0.00057505
16257.9 0.000553788
16265.6 0.000534256
16273.2 0.000514284
16280.9 0.000493887
16288.5 0.000473109
16296.2 0.000451986
16303.8 0.00043049
16311.5 0.000412658
16319.1 0.000395901
16326.8 0.000379238
16334.4 0.000362683
16342.1 0.000346284
16349.7 0.000330117
16357.4 0.000314417
16365 0.000288216
16372.7 0.000259791
16380.3 0.000231315
16388 0.000202884
16395.6 0.000174556
16403.3 0.000146395
16410.9 0.000118566
16418.6 8.35133e-05
16426.2 4.66977e-05
16433.9 9.7436e-06
16441.5 -2.73046e-05
16449.2 -6.44514e-05
16456.8 -0.000101746
16464.5 -0.000139387
16472.1 -0.000166636
16479.8 -0.000190367
16487.4 -0.000213845
16495.1 -0.00023718
16502.7 -0.000260435
16510.4 -0.000283674
16518 -0.000307018
16525.7 -0.000325787
16533.3 -0.000341914
16541 -0.000357824
16548.6 -0.000373573
16556.3 -0.000389179
16563.9 -0.00040463
16571.6 -0.000419852
16579.2 -0.000438748
16586.9 -0.000461571
16594.5 -0.000484577
16602.2 -0.000507702
16609.8 -0.000530932
16617.5 -0.000554273
16625.1 -0.000577765
16632.8 -0.000600306
16640.4 -0.000620231
16648.1 -0.00064007
16655.7 -0.000659886
16663.4 -0.000679704
16671 -0.000699545
16678.7 -0.000719447
16686.3 -0.000739125
16694 -0.000754093
16701.6 -0.00076879
16709.3 -0.000783321
16716.9 -0.000797699
16724.6 -0.000811917
16732.2 -0.000825945
16739.9 -0.000839695
16747.5 -0.000855695
16755.2 -0.000872447
16762.8 -0.000889128
16770.5 -0.000905681
16778.1 -0.000922063
16785.8 -0.000938222
16793.4 -0.000954064
16801.1 -0.000973152
16808.7 -0.00099692
16816.4 -0.00102064
16824 -0.0010442
16831.7 -0.00106754
16839.3 -0.00109057
16847 -0.00111319
16854.6 -0.00113554
16862.3 -0.00116717
16869.9 -0.00119913
16877.6 -0.00123108
16885.2 -0.00126294
16892.9 -0.00129468
16900.5 -0.00132627
16908.2 -0.00135773
16915.8 -0.0013889
16923.5 -0.00141949
16931.1 -0.00144973
16938.8 -0.00147965
16946.4 -0.00150926
16954.1 -0.00153857
16961.7 -0.00156765
16969.4 -0.00159585
16977 -0.00161661
16984.7 -0.00163658
16992.3 -0.00165594
17000 -0.00167475
17007.7 -0.00169306
17015.3 -0.00171097
17023 -0.00172872
17030.6 -0.0017368
17038.3 -0.00173573
17045.9 -0.00173335
17053.6 -0.00172983
17061.2 -0.00172522
17068.9 -0.00171954
17076.5 -0.00171277
17084.2 -0.00170491
17091.8 -0.00169745
17099.5 -0.00168889
17107.1 -0.00167918
17114.8 -0.00166828
17122.4 -0.00165613
17130.1 -0.00164265
17137.7 -0.00162765
17145.4 -0.00161467
17153 -0.00160992
17160.7 -0.0016047
17168.3 -0.00159875
17176 -0.00159199
17183.6 -0.00158438
17191.3 -0.00157589
17198.9 -0.00156654
17206.6 -0.00155491
17214.2 -0.00154162
17221.9 -0.00152749
17229.5 -0.00151255
17237.2 -0.00149683
17244.8 -0.00148039
17252.5 -0.00146332
17260.1 -0.00144586
17267.8 -0.00142397
17275.4 -0.00140029
17283.1 -0.00137573
17290.7 -0.0013504
17298.4 -0.00132437
17306 -0.00129767
17313.7 -0.0012703
17321.3 -0.0012425
17329 -0.00122068
17336.6 -0.00119905
17344.3 -0.00117742
17351.9 -0.00115579
17359.6 -0.00113419
17367.2 -0.00111265
17374.9 -0.00109118
17382.5 -0.00107038
17390.2 -0.0010526
17397.8 -0.00103532
17405.5 -0.00101851
17413.1 -0.0010022
17420.8 -0.000986425
17428.4 -0.000971227
17436.1 -0.00095664
17443.7 -0.000942856
17451.4 -0.000930113
17459 -0.000918087
17466.7 -0.000906805
17474.3 -0.000896294
17482 -0.000886581
17489.6 -0.000877694
17497.3 -0.000869676
17504.9 -0.000861407
17512.6 -0.000851234
17520.2 -0.000841761
17527.9 -0.000833041
17535.5 -0.000825091
17543.2 -0.000817924
17550.8 -0.000811558
17558.5 -0.000806043
17566.1 -0.000800287
