W N1
12758.3 -0.00173661
12768.2 -0.00174755
12778.2 -0.00175743
12788.1 -0.00176438
12798 -0.00176814
12807.9 -0.00176586
12817.9 -0.00176922
12827.8 -0.00177534
12837.7 -0.00178494
12847.6 -0.00179539
12857.5 -0.00180592
12867.5 -0.0018178
12877.4 -0.00182854
12887.3 -0.00183655
12897.2 -0.00184323
12907.2 -0.00184889
12917.1 -0.00185422
12927 -0.00185832
12936.9 -0.00185906
12946.8 -0.00186208
12956.8 -0.00186626
12966.7 -0.00186962
12976.6 -0.00187209
12986.5 -0.00187918
12996.5 -0.00188883
13006.4 -0.0019007
13016.3 -0.00191297
13026.2 -0.00192711
13036.1 -0.00194598
13046.1 -0.00196614
13056 -0.00198418
13065.9 -0.0020024
13075.8 -0.002022
13085.8 -0.00203917
13095.7 -0.00205587
13105.6 -0.00207437
13115.5 -0.00209037
13125.4 -0.00210378
13135.4 -0.00211516
13145.3 -0.00212386
13155.2 -0.00213332
13165.1 -0.00214285
13175.1 -0.00215263
13185 -0.00216269
13194.9 -0.00217254
13204.8 -0.00218257
13214.7 -0.00219336
13224.7 -0.00220211
13234.6 -0.00220945
13244.5 -0.0022147
13254.4 -0.00221874
13264.4 -0.00222207
13274.3 -0.00222364
13284.2 -0.00222247
13294.1 -0.00222456
13304 -0.00222739
13314 -0.00222933
13323.9 -0.0022326
13333.8 -0.00223747
13343.7 -0.00224309
13353.6 -0.00224879
13363.6 -0.00225609
13373.5 -0.00226478
13383.4 -0.00227547
13393.3 -0.00228744
13403.3 -0.00229817
13413.2 -0.00230908
13423.1 -0.00232158
13433 -0.00233232
13442.9 -0.00234161
13452.9 -0.00234955
13462.8 -0.0023556
13472.7 -0.00236204
13482.6 -0.00236779
13492.6 -0.00237044
13502.5 -0.00237419
13512.4 -0.0023813
13522.3 -0.00238956
13532.2 -0.00239697
13542.2 -0.00240828
13552.1 -0.00242292
13562 -0.00244116
13571.9 -0.00246403
13581.9 -0.00248473
13591.8 -0.00250624
13601.7 -0.00253132
13611.6 -0.00255818
13621.5 -0.00257959
13631.5 -0.00259907
13641.4 -0.00261734
13651.3 -0.00263434
13661.2 -0.00265018
13671.2 -0.00266467
13681.1 -0.0026767
13691 -0.00268991
13700.9 -0.0027033
13710.8 -0.00271601
13720.8 -0.00272728
13730.7 -0.00274117
13740.6 -0.00275606
13750.5 -0.00277122
13760.5 -0.00278665
13770.4 -0.0028043
13780.3 -0.0028237
13790.2 -0.00284642
13800.1 -0.0028692
13810.1 -0.00289046
13820 -0.00291162
13829.9 -0.00293461
13839.8 -0.00295486
13849.8 -0.00297222
13859.7 -0.00298648
13869.6 -0.00299372
13879.5 -0.00300557
13889.4 -0.00301966
13899.4 -0.00303358
13909.3 -0.00304335
13919.2 -0.00306102
13929.1 -0.00308363
13939.1 -0.00311053
13949 -0.00314272
13958.9 -0.00317448
13968.8 -0.00320762
13978.7 -0.00324326
13988.7 -0.00328271
13998.6 -0.00332086
14008.5 -0.00335993
14018.4 -0.0034015
14028.3 -0.0034471
14038.3 -0.00348919
14048.2 -0.00353111
14058.1 -0.00357493
14068 -0.00362216
14078 -0.00366242
14087.9 -0.00369939
14097.8 -0.00373314
14107.7 -0.0037634
14117.6 -0.00379533
14127.6 -0.00382661
14137.5 -0.00385533
14147.4 -0.0038797
14157.3 -0.00391208
14167.3 -0.00394851
14177.2 -0.0039894
14187.1 -0.00403648
14197 -0.00407836
14206.9 -0.0041188
14216.9 -0.00415905
14226.8 -0.00420046
14236.7 -0.00423729
14246.6 -0.0042707
14256.6 -0.00429965
14266.5 -0.00432035
14276.4 -0.00434729
14286.3 -0.00437572
14296.2 -0.00440314
14306.2 -0.00442454
14316.1 -0.00445302
14326 -0.0044857
14335.9 -0.00452143
14345.9 -0.00456247
14355.8 -0.00460231
14365.7 -0.00464048
14375.6 -0.00467778
14385.5 -0.00471494
14395.5 -0.00475016
14405.4 -0.00478388
14415.3 -0.00481738
14425.2 -0.00485647
14435.2 -0.00489752
14445.1 -0.00491862
14455 -0.00492617
14464.9 -0.00491624
14474.8 -0.00487966
14484.8 -0.00485371
14494.7 -0.00482822
14504.6 -0.00480324
14514.5 -0.00479231
14524.5 -0.00475764
14534.4 -0.00470211
14544.3 -0.00462499
14554.2 -0.00450819
14564.1 -0.00438678
14574.1 -0.00426466
14584 -0.00413797
14593.9 -0.00401727
14603.8 -0.0038882
14613.7 -0.00372027
14623.7 -0.00352126
14633.6 -0.00328022
14643.5 -0.00295701
14653.4 -0.00267506
14663.4 -0.00241241
14673.3 -0.00217129
14683.2 -0.00199364
14693.1 -0.00178364
14703 -0.00154832
14713 -0.00129952
14722.9 -0.00103587
14732.8 -0.000757679
14742.7 -0.000490537
14752.7 -0.000233081
14762.6 9.57329e-06
14772.5 0.000220245
14782.4 0.000438888
14792.3 0.000656245
14802.3 0.000866314
14812.2 0.00104333
14822.1 0.00120331
14832 0.00137395
14842 0.00155286
14851.9 0.0017506
14861.8 0.00198461
14871.7 0.00217298
14881.6 0.00233834
14891.6 0.00248548
14901.5 0.00261897
14911.4 0.00273783
14921.3 0.00284066
14931.3 0.00292861
14941.2 0.00300261
14951.1 0.00306985
14961 0.00312591
14970.9 0.00317073
14980.9 0.0032053
14990.8 0.00323654
15000.7 0.00326591
15010.6 0.00328488
15020.6 0.00329311
15030.5 0.0032866
15040.4 0.0032585
15050.3 0.00324061
15060.2 0.00322552
15070.2 0.0032127
15080.1 0.00320589
15090 0.0031987
15099.9 0.0031903
15109.9 0.00318267
15119.8 0.00317847
15129.7 0.00317971
15139.6 0.00317094
15149.5 0.00315865
15159.5 0.00314452
